120093,190.2,42,Historical,7988.4,167659845.01999924,342631947.65999997,0.4893292822371929,A,6352,2839,11518,M,R,FF,MRFF,Seasonal,A/Seasonal,12
872632,87.8,74,Historical,6497.2,192656346.57999897,342631947.65999997,0.5622836629676327,A,1664,6739,11653,R,M,FF,RMFF,Seasonal,A/Seasonal,12
55475,51.48,29,Historical,1492.9199999999998,324018437.2699994,342631947.65999997,0.945674912928811,C,12249,9737,14944,FF,F,FF,FFFFF,FF,C/FF,2
1685501,45.0,42,Historical,1890.0,312085676.07000047,342631947.65999997,0.9108481512053537,C,11658,9347,10428,FF,F,F,FFFF,F,C/F,5
550538,60.0,35,Historical,2100.0,305410542.8899999,342631947.65999997,0.8913662166525828,C,9879,10885,14106,F,F,FF,FFFF,F,C/F,5
118962,103.4,90,Historical,9306.0,148533538.20999965,342631947.65999997,0.4335075559194271,A,14470,11861,1477,FF,FF,R,FFFFR,Seasonal,A/Seasonal,12
609307,38.95,66,Historical,2570.7000000000003,290621629.79000026,342631947.65999997,0.8482035366952689,B,14557,12297,7983,FF,FF,F,FFFFF,FF,B/FF,1
51423,270.95,76,Historical,20592.2,61828349.439999886,342631947.65999997,0.18045120970842246,A,6586,10512,9865,M,F,F,MFF,F,A/F,3
664240,80.0,23,Historical,1840.0,313675888.119999,342631947.65999997,0.9154893180926181,C,736,9855,13666,R,F,FF,RFFF,Seasonal,C/Seasonal,14
542221,289.95,89,Historical,25805.55,42753489.490000024,342631947.65999997,0.12477963535503439,A,5105,5581,2574,M,M,R,MMR,Seasonal,A/Seasonal,12
157679,73.95,30,Historical,2218.5,301696317.6199999,342631947.65999997,0.8805259395115681,C,7111,3581,3152,M,R,R,MRR,R,C/R,11
576615,103.95,23,Historical,2390.85,296332714.1499995,342631947.65999997,0.8648718141253307,C,8402,2695,10096,F,R,F,FRF,Seasonal,C/Seasonal,14
661161,99.0,18,Historical,1782.0,315571336.0499995,342631947.65999997,0.9210213414282861,C,2435,6422,3985,R,M,M,RMM,Seasonal,C/Seasonal,14
2095816,59.99,11,Historical,659.89,340820605.10999864,342631947.65999997,0.9947134452511744,C,10710,3311,12233,F,R,FF,FRFF,Seasonal,C/Seasonal,14
870561,115.0,22,Historical,2530.0,291926927.44000053,342631947.65999997,0.8520131570733883,C,11836,6948,14951,FF,M,FF,FFMFF,F,C/F,5
789726,47.99,23,Historical,1103.77,333662182.4299984,342631947.65999997,0.9738209898660635,C,3881,14,14348,M,R,FF,MRFF,Seasonal,C/Seasonal,14
101437,118.7,48,Historical,5697.6,207894723.749999,342631947.65999997,0.6067581414103765,B,3885,4302,2527,M,M,R,MMR,Seasonal,B/Seasonal,13
2165430,152.95,25,Historical,3823.7499999999995,253123575.68999907,342631947.65999997,0.7387623291368565,B,2940,8810,6236,R,F,M,RFM,Seasonal,B/Seasonal,13
592842,71.0,13,Historical,923.0,337294211.48999715,342631947.65999997,0.9844213704925743,C,341,4109,2167,R,M,R,RMR,R,C/R,11
